Booking_ID,Booking_Date,Booking_Time,City,Vehicle_Type,Ride_Status,Pickup_Location,Drop_Location,Distance_KM,Trip_Duration_Min,Fare_Amount_INR,Surge_Multiplier,Payment_Method,Customer_Rating,Driver_Rating,Driver_ID,Customer_ID,Month,Day_of_Week,Hour,Revenue_Status
UBR105878,2025-08-18,12:16:00,Hyderabad,Uber Go,Completed,Secunderabad,Secunderabad,11.17,56,192.67,1.0,UPI,4.7,3.4,DRV5620,CUS23652,August,Monday,12,Revenue
UBR105879,2025-03-18,19:25:00,Chennai,Uber Go,Completed,T Nagar,Anna Nagar,7.73,37,150.47,1.0,Credit Card,5.0,4.6,DRV2376,CUS51943,March,Tuesday,19,Revenue
UBR105880,2025-03-09,17:55:00,Mumbai,Uber Premier,Completed,Andheri,Andheri,13.75,82,549.66,1.5,UPI,4.7,5.0,DRV3736,CUS49317,March,Sunday,17,Revenue
UBR105881,2025-12-31,09:04:00,Pune,Uber Moto,Completed,Hinjewadi,Hadapsar,10.54,39,145.56,1.0,UPI,4.2,4.8,DRV3649,CUS88866,December,Wednesday,9,Revenue
UBR105882,2025-12-19,08:03:00,Hyderabad,Uber Go,Completed,Gachibowli,Madhapur,4.44,22,139.09,1.0,Wallet,4.6,4.2,DRV3041,CUS87659,December,Friday,8,Revenue
UBR105883,2025-04-02,17:55:00,Dehradun,Uber Go,Cancelled by Customer,ISBT,Sahastradhara,2.54,0,0.0,1.2,Debit Card,,,DRV6764,CUS58289,April,Wednesday,17,No Revenue
UBR105884,2025-03-29,14:23:00,Chennai,Uber Moto,Completed,Velachery,Adyar,10.26,49,116.55,1.0,UPI,3.9,4.0,DRV9719,CUS26373,March,Saturday,14,Revenue
UBR105885,2025-02-19,08:10:00,Chennai,Uber Go,Completed,Velachery,Anna Nagar,15.43,67,269.45,1.0,UPI,4.7,4.5,DRV8596,CUS20281,February,Wednesday,8,Revenue
UBR105886,2025-04-13,11:29:00,Kolkata,Uber XL,Completed,Ballygunge,Ballygunge,3.75,20,201.31,1.0,UPI,4.7,4.5,DRV2894,CUS72779,April,Sunday,11,Revenue
UBR105887,2025-02-15,10:39:00,Ghaziabad,Uber Moto,Completed,Raj Nagar,Raj Nagar,7.76,54,137.89,1.5,Cash,3.6,3.8,DRV4740,CUS63686,February,Saturday,10,Revenue
UBR105888,2025-06-28,07:47:00,Lucknow,Uber Premier,Completed,Hazratganj,Hazratganj,8.14,51,386.07,1.5,Wallet,4.7,4.7,DRV5264,CUS50969,June,Saturday,7,Revenue
UBR105889,2025-09-24,16:47:00,Chennai,Uber Premier,Completed,Anna Nagar,Velachery,6.44,38,230.81,1.0,Cash,5.0,4.4,DRV4876,CUS28104,September,Wednesday,16,Revenue
UBR105890,2025-09-25,19:34:00,Jaipur,Uber Auto,Completed,Malviya Nagar,Jagatpura,12.49,62,162.53,1.0,Debit Card,5.0,4.0,DRV9913,CUS22908,September,Thursday,19,Revenue
UBR105891,2025-11-16,16:43:00,Kolkata,Uber Auto,Completed,New Town,Ballygunge,9.5,40,91.24,1.0,Wallet,3.9,3.7,DRV4770,CUS72621,November,Sunday,16,Revenue
UBR105892,2025-01-08,20:55:00,Chennai,Uber Auto,No Driver Found,Guindy,Guindy,7.27,0,0.0,1.0,Credit Card,,,DRV1250,CUS15447,January,Wednesday,20,No Revenue
UBR105893,2025-09-22,07:44:00,Mumbai,Uber Premier,Completed,Borivali,Powai,7.42,46,369.7,1.5,Wallet,4.1,4.0,DRV5256,CUS20298,September,Monday,7,Revenue
UBR105894,2025-03-19,13:32:00,Chennai,Uber Moto,Completed,Guindy,Adyar,20.93,88,236.77,1.2,Cash,4.6,3.9,DRV9811,CUS49197,March,Wednesday,13,Revenue
UBR105895,2025-08-28,17:35:00,Bengaluru,Uber Go,Completed,HSR Layout,HSR Layout,7.49,52,165.98,1.0,UPI,4.9,4.6,DRV9997,CUS61801,August,Thursday,17,Revenue
UBR105896,2025-09-15,17:20:00,Ghaziabad,Uber Moto,Completed,Kaushambi,Kaushambi,12.17,39,132.15,1.0,UPI,4.9,4.5,DRV6775,CUS84435,September,Monday,17,Revenue
UBR105897,2025-07-15,18:37:00,Bengaluru,Uber Auto,Completed,Electronic City,Electronic City,3.79,24,113.72,1.2,Credit Card,4.0,5.0,DRV5349,CUS91337,July,Tuesday,18,Revenue
UBR105898,2025-11-26,18:04:00,Dehradun,Uber Go,Completed,Prem Nagar,ISBT,30.18,156,575.12,1.2,UPI,4.2,4.3,DRV4290,CUS65798,November,Wednesday,18,Revenue
UBR105899,2025-05-11,17:04:00,Kolkata,Uber Auto,Completed,Salt Lake,New Town,17.22,57,302.81,1.5,Credit Card,4.2,4.1,DRV8419,CUS28436,May,Sunday,17,Revenue
UBR105900,2025-12-09,07:20:00,Pune,Uber Go,Completed,Hadapsar,Kothrud,5.07,24,125.06,1.0,Cash,4.3,3.7,DRV3679,CUS67310,December,Tuesday,7,Revenue
UBR105901,2025-09-18,18:24:00,Kolkata,Uber Premier,Cancelled by Customer,Ballygunge,Park Street,6.27,0,0.0,1.0,Debit Card,,,DRV6140,CUS57370,September,Thursday,18,No Revenue
UBR105902,2025-08-30,18:09:00,Mumbai,Uber Go,Completed,Powai,Andheri,4.79,32,179.9,1.5,Debit Card,3.8,4.9,DRV7304,CUS93635,August,Saturday,18,Revenue
UBR105903,2025-06-20,23:57:00,Hyderabad,Uber Auto,Completed,Madhapur,Hitech City,2.43,18,45.05,1.0,Credit Card,4.6,4.9,DRV3587,CUS71685,June,Friday,23,Revenue
UBR105904,2025-05-27,18:18:00,Delhi,Uber Moto,Completed,Karol Bagh,Connaught Place,7.59,30,104.58,1.0,Debit Card,4.0,4.0,DRV7258,CUS72816,May,Tuesday,18,Revenue
UBR105905,2025-09-27,18:31:00,Pune,Uber XL,Completed,Hinjewadi,Hadapsar,7.85,40,293.59,1.0,UPI,4.3,4.9,DRV3974,CUS85809,September,Saturday,18,Revenue
UBR105906,2025-05-29,15:17:00,Hyderabad,Uber Go,Completed,Gachibowli,Madhapur,17.96,82,319.25,1.0,Cash,4.8,4.5,DRV9633,CUS38749,May,Thursday,15,Revenue
UBR105907,2025-10-26,20:57:00,Lucknow,Uber Moto,Completed,Aliganj,Hazratganj,13.43,53,148.3,1.0,Debit Card,5.0,4.0,DRV8907,CUS42872,October,Sunday,20,Revenue
UBR105908,2025-01-28,23:33:00,Mumbai,Uber Auto,Completed,Dadar,Powai,12.73,60,213.45,1.2,Wallet,5.0,4.9,DRV1309,CUS90956,January,Tuesday,23,Revenue
UBR105909,2025-05-29,19:47:00,Mumbai,Uber Go,Cancelled by Customer,Bandra,Powai,16.39,0,0.0,1.0,UPI,,,DRV5331,CUS88711,May,Thursday,19,No Revenue
UBR105910,2025-10-07,17:14:00,Hyderabad,Uber Go,Completed,Banjara Hills,Madhapur,8.15,42,162.38,1.0,UPI,4.3,4.3,DRV6628,CUS37537,October,Tuesday,17,Revenue
UBR105911,2025-07-01,06:23:00,Ghaziabad,Uber Moto,Completed,Vaishali,Vaishali,10.35,33,156.16,1.2,Credit Card,3.6,4.4,DRV4223,CUS57852,July,Tuesday,6,Revenue
UBR105912,2025-06-15,18:04:00,Jaipur,Uber Moto,Completed,Vaishali Nagar,Vaishali Nagar,3.81,24,70.74,1.0,UPI,4.0,4.2,DRV9246,CUS81444,June,Sunday,18,Revenue
UBR105913,2025-01-17,18:52:00,Hyderabad,Uber Auto,Completed,Gachibowli,Gachibowli,12.08,48,163.15,1.0,UPI,4.5,4.1,DRV4871,CUS96193,January,Friday,18,Revenue
UBR105914,2025-05-30,19:53:00,Chennai,Uber Go,Completed,Anna Nagar,Adyar,4.23,26,104.76,1.0,UPI,4.9,4.3,DRV5715,CUS23525,May,Friday,19,Revenue
UBR105915,2025-12-05,07:31:00,Delhi,Uber Go,Cancelled by Driver,Rohini,Connaught Place,2.54,0,0.0,1.0,Cash,,,DRV8248,CUS36495,December,Friday,7,No Revenue
UBR105916,2025-02-14,17:08:00,Dehradun,Uber Premier,Completed,ISBT,Clock Tower,10.13,47,330.89,1.2,UPI,3.9,4.2,DRV6555,CUS33987,February,Friday,17,Revenue
UBR105917,2025-11-26,10:54:00,Pune,Uber Moto,Completed,Hinjewadi,Viman Nagar,5.26,24,73.81,1.0,Cash,4.1,4.2,DRV4451,CUS48658,November,Wednesday,10,Revenue
UBR105918,2025-07-08,19:04:00,Bengaluru,Uber Moto,Cancelled by Customer,Indiranagar,Whitefield,10.33,0,0.0,1.2,Debit Card,,,DRV9476,CUS64507,July,Tuesday,19,No Revenue
UBR105919,2025-05-19,09:04:00,Kolkata,Uber Auto,Completed,Salt Lake,Howrah,6.29,32,113.05,1.0,Wallet,5.0,4.8,DRV2451,CUS93277,May,Monday,9,Revenue
UBR105920,2025-03-02,18:57:00,Delhi,Uber Auto,Completed,Saket,Connaught Place,5.08,30,164.08,2.0,UPI,3.5,4.8,DRV1745,CUS55921,March,Sunday,18,Revenue
UBR105921,2025-10-21,10:40:00,Dehradun,Uber Go,Completed,ISBT,Rajpur Road,18.58,54,380.94,1.2,Cash,4.1,4.2,DRV3447,CUS44749,October,Tuesday,10,Revenue
UBR105922,2025-11-18,00:40:00,Mumbai,Uber Go,Cancelled by Customer,Powai,Borivali,13.85,0,0.0,1.0,UPI,,,DRV3386,CUS39241,November,Tuesday,0,No Revenue
UBR105923,2025-02-02,17:33:00,Pune,Uber Go,Completed,Baner,Kothrud,5.6,31,160.03,1.2,UPI,4.0,4.8,DRV4077,CUS59728,February,Sunday,17,Revenue
UBR105924,2025-10-26,07:06:00,Bengaluru,Uber XL,No Driver Found,HSR Layout,Indiranagar,19.54,0,0.0,1.0,Cash,,,DRV2774,CUS32504,October,Sunday,7,No Revenue
UBR105925,2025-04-22,17:25:00,Jaipur,Uber Premier,Completed,C Scheme,Vaishali Nagar,4.07,24,331.69,2.0,UPI,4.3,4.7,DRV1877,CUS57568,April,Tuesday,17,Revenue
UBR105926,2025-10-18,21:00:00,Lucknow,Uber Moto,Completed,Charbagh,Charbagh,5.65,30,78.0,1.0,UPI,3.9,4.8,DRV2747,CUS35343,October,Saturday,21,Revenue
UBR105927,2025-02-06,22:51:00,Pune,Uber Go,Completed,Viman Nagar,Hadapsar,4.39,20,98.65,1.0,Debit Card,4.0,4.5,DRV3761,CUS77488,February,Thursday,22,Revenue
UBR105928,2025-04-10,09:33:00,Pune,Uber Go,Cancelled by Driver,Baner,Baner,5.78,0,0.0,1.2,UPI,,,DRV7444,CUS59470,April,Thursday,9,No Revenue
UBR105929,2025-01-23,19:25:00,Ghaziabad,Uber Go,Completed,Crossings Republik,Raj Nagar,10.87,67,200.44,1.0,UPI,4.2,4.3,DRV5499,CUS24931,January,Thursday,19,Revenue
UBR105930,2025-08-06,12:56:00,Delhi,Uber Auto,Completed,Saket,Karol Bagh,18.35,81,300.94,1.2,Wallet,3.9,4.7,DRV8098,CUS40254,August,Wednesday,12,Revenue
UBR105931,2025-03-30,21:31:00,Bengaluru,Uber Auto,Cancelled by Customer,Electronic City,Koramangala,8.1,0,0.0,1.2,UPI,,,DRV3134,CUS58983,March,Sunday,21,No Revenue
UBR105932,2025-07-28,19:11:00,Bengaluru,Uber XL,Completed,Electronic City,HSR Layout,7.55,28,341.22,1.0,Debit Card,4.1,5.0,DRV6734,CUS52897,July,Monday,19,Revenue
UBR105933,2025-09-28,06:05:00,Dehradun,Uber Moto,Completed,Sahastradhara,Sahastradhara,16.48,94,192.26,1.2,UPI,4.3,3.9,DRV4202,CUS96504,September,Sunday,6,Revenue
UBR105934,2025-08-25,13:19:00,Hyderabad,Uber Go,Completed,Madhapur,Secunderabad,28.81,133,556.63,1.2,UPI,4.3,4.3,DRV6018,CUS39571,August,Monday,13,Revenue
UBR105935,2025-07-28,11:18:00,Jaipur,Uber Go,Completed,Malviya Nagar,Mansarovar,4.21,21,85.61,1.0,Cash,4.1,4.1,DRV2930,CUS37192,July,Monday,11,Revenue
UBR105936,2025-10-05,19:15:00,Jaipur,Uber Go,Completed,C Scheme,Malviya Nagar,4.28,23,123.52,1.2,UPI,3.9,4.5,DRV7908,CUS27831,October,Sunday,19,Revenue
UBR105937,2025-07-25,13:03:00,Mumbai,Uber Go,Completed,Dadar,Andheri,10.43,64,213.48,1.0,Debit Card,4.5,4.0,DRV8915,CUS68439,July,Friday,13,Revenue
UBR105938,2025-03-19,18:31:00,Mumbai,Uber XL,Completed,Bandra,Dadar,13.42,63,444.25,1.0,Debit Card,4.3,4.4,DRV2571,CUS18060,March,Wednesday,18,Revenue
UBR105939,2025-11-24,16:17:00,Bengaluru,Uber Moto,Completed,Koramangala,Whitefield,14.38,60,157.95,1.0,Wallet,4.5,3.6,DRV5194,CUS12482,November,Monday,16,Revenue
UBR105940,2025-04-08,23:04:00,Hyderabad,Uber Go,Completed,Banjara Hills,Secunderabad,14.01,65,284.89,1.2,Credit Card,2.8,3.8,DRV7699,CUS60546,April,Tuesday,23,Revenue
UBR105941,2025-12-12,22:56:00,Mumbai,Uber Go,Cancelled by Customer,Powai,Powai,3.93,0,0.0,1.0,UPI,,,DRV4514,CUS97541,December,Friday,22,No Revenue
UBR105942,2025-12-31,13:53:00,Delhi,Uber Auto,Cancelled by Customer,Saket,Rohini,16.13,0,0.0,1.0,Cash,,,DRV3842,CUS97024,December,Wednesday,13,No Revenue
UBR105943,2025-12-16,18:49:00,Noida,Uber Moto,Completed,Botanical Garden,Sector 18,6.78,24,74.11,1.0,Cash,3.8,4.6,DRV7678,CUS98476,December,Tuesday,18,Revenue
UBR105944,2025-12-02,20:05:00,Dehradun,Uber Auto,Cancelled by Customer,ISBT,Clock Tower,8.69,0,0.0,1.0,Credit Card,,,DRV1862,CUS58435,December,Tuesday,20,No Revenue
UBR105945,2025-04-04,21:56:00,Bengaluru,Uber Go,Cancelled by Driver,Indiranagar,Electronic City,7.73,0,0.0,1.0,UPI,,,DRV8020,CUS20038,April,Friday,21,No Revenue
UBR105946,2025-03-21,06:13:00,Bengaluru,Uber Auto,Completed,HSR Layout,HSR Layout,2.46,21,73.74,1.2,UPI,3.2,4.2,DRV4876,CUS77529,March,Friday,6,Revenue
UBR105947,2025-02-07,10:51:00,Delhi,Uber Go,No Driver Found,Karol Bagh,Karol Bagh,17.05,0,0.0,1.0,Debit Card,,,DRV7446,CUS31076,February,Friday,10,No Revenue
UBR105948,2025-08-16,11:48:00,Jaipur,Uber Auto,Cancelled by Driver,Vaishali Nagar,Malviya Nagar,7.24,0,0.0,1.2,Credit Card,,,DRV2747,CUS29328,August,Saturday,11,No Revenue
UBR105949,2025-05-14,13:17:00,Noida,Uber Go,Completed,Sector 62,Botanical Garden,5.48,27,117.79,1.0,UPI,4.1,4.9,DRV2769,CUS45002,May,Wednesday,13,Revenue
UBR105950,2025-07-15,08:52:00,Mumbai,Uber Go,Completed,Powai,Borivali,33.14,129,476.05,1.0,Cash,4.3,4.4,DRV6347,CUS72511,July,Tuesday,8,Revenue
UBR105951,2025-10-09,15:09:00,Mumbai,Uber Go,Completed,Powai,Dadar,14.43,88,241.67,1.0,Debit Card,4.8,4.6,DRV2452,CUS85490,October,Thursday,15,Revenue
UBR105952,2025-04-11,17:22:00,Lucknow,Uber Go,Completed,Charbagh,Aliganj,10.39,63,213.96,1.0,Wallet,3.9,4.0,DRV4297,CUS44140,April,Friday,17,Revenue
UBR105953,2025-03-16,15:55:00,Pune,Uber Go,Completed,Hadapsar,Hadapsar,6.85,26,128.93,1.0,UPI,4.5,4.0,DRV1613,CUS77911,March,Sunday,15,Revenue
UBR105954,2025-10-21,17:50:00,Delhi,Uber XL,Cancelled by Customer,Saket,Rohini,1.53,0,0.0,1.0,Wallet,,,DRV7914,CUS65842,October,Tuesday,17,No Revenue
UBR105955,2025-07-27,05:56:00,Pune,Uber Go,Completed,Kothrud,Kothrud,13.27,57,296.98,1.2,UPI,3.8,4.0,DRV2013,CUS99868,July,Sunday,5,Revenue
UBR105956,2025-03-24,20:17:00,Bengaluru,Uber Auto,Completed,HSR Layout,Indiranagar,16.11,75,254.7,1.0,Debit Card,4.4,4.0,DRV2484,CUS43709,March,Monday,20,Revenue
UBR105957,2025-05-23,22:03:00,Hyderabad,Uber Auto,Completed,Hitech City,Madhapur,1.0,13,43.86,1.0,Credit Card,4.4,4.2,DRV9426,CUS49061,May,Friday,22,Revenue
UBR105958,2025-02-25,17:51:00,Lucknow,Uber Go,Completed,Aliganj,Hazratganj,8.07,36,221.97,1.2,Debit Card,4.2,4.6,DRV2449,CUS14960,February,Tuesday,17,Revenue
UBR105959,2025-12-27,20:31:00,Noida,Uber Auto,Completed,Botanical Garden,Sector 18,16.55,61,221.76,1.0,UPI,4.2,4.1,DRV3422,CUS47859,December,Saturday,20,Revenue
UBR105960,2025-10-14,07:46:00,Hyderabad,Uber Premier,Cancelled by Customer,Madhapur,Banjara Hills,5.94,0,0.0,1.0,Cash,,,DRV6959,CUS28500,October,Tuesday,7,No Revenue
UBR105961,2025-07-30,19:05:00,Dehradun,Uber Go,Completed,Sahastradhara,ISBT,10.42,52,185.21,1.0,Cash,4.3,4.0,DRV4376,CUS48703,July,Wednesday,19,Revenue
UBR105962,2025-06-28,07:25:00,Hyderabad,Uber XL,Cancelled by Customer,Madhapur,Hitech City,3.46,0,0.0,1.0,UPI,,,DRV7859,CUS65192,June,Saturday,7,No Revenue
UBR105963,2025-02-27,13:05:00,Lucknow,Uber XL,Completed,Indira Nagar,Charbagh,2.06,10,223.16,1.2,Cash,4.2,4.1,DRV3136,CUS87267,February,Thursday,13,Revenue
UBR105964,2025-03-14,11:34:00,Chennai,Uber Premier,Completed,Adyar,Guindy,4.0,28,181.52,1.0,UPI,4.2,5.0,DRV8454,CUS14384,March,Friday,11,Revenue
UBR105965,2025-08-03,16:40:00,Ghaziabad,Uber Go,Completed,Indirapuram,Kaushambi,4.37,14,135.01,1.2,UPI,3.4,4.6,DRV8979,CUS52688,August,Sunday,16,Revenue
UBR105966,2025-09-23,10:42:00,Ghaziabad,Uber Auto,Completed,Raj Nagar,Crossings Republik,7.89,29,249.49,2.0,UPI,4.6,4.2,DRV3350,CUS94798,September,Tuesday,10,Revenue
UBR105967,2025-03-14,17:04:00,Delhi,Uber Moto,Completed,Karol Bagh,Karol Bagh,8.5,36,94.13,1.0,UPI,3.9,4.6,DRV4445,CUS73584,March,Friday,17,Revenue
UBR105968,2025-09-28,12:13:00,Ghaziabad,Uber Go,Completed,Indirapuram,Kaushambi,27.47,118,438.36,1.0,Debit Card,4.4,4.7,DRV5654,CUS22260,September,Sunday,12,Revenue
UBR105969,2025-12-20,20:01:00,Noida,Uber Auto,Completed,Sector 62,Sector 62,12.04,57,147.26,1.0,Wallet,3.9,4.3,DRV8164,CUS60395,December,Saturday,20,Revenue
UBR105970,2025-08-22,17:53:00,Lucknow,Uber Premier,Completed,Indira Nagar,Hazratganj,8.18,42,255.51,1.0,Wallet,4.9,4.1,DRV6323,CUS53958,August,Friday,17,Revenue
UBR105971,2025-11-15,09:50:00,Mumbai,Uber XL,Completed,Bandra,Powai,10.7,57,456.14,1.2,Credit Card,4.2,4.5,DRV7682,CUS71607,November,Saturday,9,Revenue
UBR105972,2025-01-19,11:39:00,Lucknow,Uber Go,Completed,Charbagh,Indira Nagar,20.31,105,365.84,1.0,Wallet,4.4,4.4,DRV7673,CUS71534,January,Sunday,11,Revenue
UBR105973,2025-04-23,20:12:00,Noida,Uber Go,Completed,Greater Noida,Greater Noida,21.27,127,576.65,1.5,Credit Card,3.7,4.3,DRV5552,CUS93275,April,Wednesday,20,Revenue
UBR105974,2025-03-04,12:50:00,Bengaluru,Uber Go,Completed,Koramangala,HSR Layout,28.66,161,724.24,1.5,Debit Card,3.7,4.2,DRV6864,CUS83356,March,Tuesday,12,Revenue
UBR105975,2025-07-03,15:04:00,Dehradun,Uber Go,Completed,ISBT,Prem Nagar,13.71,47,227.85,1.0,Cash,4.6,3.8,DRV4452,CUS30752,July,Thursday,15,Revenue
UBR105976,2025-10-04,17:46:00,Delhi,Uber Auto,Completed,Rohini,Dwarka,20.86,101,301.57,1.0,Wallet,4.5,5.0,DRV5715,CUS16724,October,Saturday,17,Revenue
UBR105977,2025-06-11,11:35:00,Mumbai,Uber Premier,No Driver Found,Powai,Dadar,12.73,0,0.0,1.5,UPI,,,DRV4572,CUS41473,June,Wednesday,11,No Revenue
UBR105978,2025-08-31,10:35:00,Kolkata,Uber Moto,Completed,Ballygunge,New Town,6.59,31,107.4,1.0,UPI,4.3,5.0,DRV2495,CUS48168,August,Sunday,10,Revenue
UBR105979,2025-05-25,14:49:00,Kolkata,Uber XL,Completed,New Town,Howrah,7.01,38,356.4,1.2,UPI,3.4,4.7,DRV3449,CUS75636,May,Sunday,14,Revenue
UBR105980,2025-05-26,09:55:00,Pune,Uber Go,Completed,Baner,Kothrud,12.59,68,214.69,1.0,UPI,4.2,3.8,DRV4948,CUS48584,May,Monday,9,Revenue
UBR105981,2025-03-22,10:18:00,Delhi,Uber Auto,Completed,Dwarka,Rohini,18.69,83,258.39,1.0,Credit Card,4.6,4.1,DRV9955,CUS76030,March,Saturday,10,Revenue
UBR105982,2025-11-18,05:19:00,Dehradun,Uber Premier,Completed,Sahastradhara,Sahastradhara,6.14,26,181.08,1.0,UPI,4.7,3.9,DRV8669,CUS97834,November,Tuesday,5,Revenue
UBR105983,2025-11-17,11:21:00,Delhi,Uber XL,Completed,Connaught Place,Rohini,18.06,77,531.51,1.0,Credit Card,4.0,3.8,DRV2421,CUS15087,November,Monday,11,Revenue
UBR105984,2025-02-12,11:30:00,Mumbai,Uber XL,Completed,Bandra,Bandra,9.01,41,372.81,1.2,UPI,3.8,4.4,DRV4986,CUS21624,February,Wednesday,11,Revenue
UBR105985,2025-11-09,22:40:00,Delhi,Uber Auto,Completed,Saket,Karol Bagh,8.7,52,159.17,1.0,Cash,3.6,4.8,DRV5625,CUS66753,November,Sunday,22,Revenue
UBR105986,2025-10-20,16:46:00,Kolkata,Uber XL,Completed,New Town,Ballygunge,6.16,27,276.06,1.0,UPI,4.0,4.8,DRV3252,CUS38489,October,Monday,16,Revenue
UBR105987,2025-06-25,19:43:00,Ghaziabad,Uber Auto,Completed,Raj Nagar,Kaushambi,12.69,53,169.96,1.0,UPI,4.2,4.4,DRV7000,CUS81131,June,Wednesday,19,Revenue
UBR105988,2025-03-10,04:03:00,Pune,Uber XL,Completed,Baner,Hinjewadi,6.0,23,255.35,1.0,UPI,4.7,4.8,DRV3126,CUS92995,March,Monday,4,Revenue
UBR105989,2025-02-25,07:02:00,Noida,Uber Premier,Completed,Sector 62,Greater Noida,17.21,94,450.83,1.0,Cash,4.3,4.0,DRV3443,CUS51749,February,Tuesday,7,Revenue
UBR105990,2025-04-29,19:36:00,Delhi,Uber Go,Completed,Rohini,Rohini,3.42,16,136.48,1.2,UPI,4.7,4.5,DRV2679,CUS10924,April,Tuesday,19,Revenue
UBR105991,2025-07-23,17:24:00,Kolkata,Uber XL,Completed,Ballygunge,Salt Lake,5.62,32,262.18,1.0,Debit Card,3.3,4.0,DRV8684,CUS41027,July,Wednesday,17,Revenue
UBR105992,2025-02-24,08:48:00,Chennai,Uber Go,Completed,Adyar,Anna Nagar,3.24,14,88.58,1.2,UPI,4.1,4.5,DRV2782,CUS35481,February,Monday,8,Revenue
UBR105993,2025-02-07,13:36:00,Chennai,Uber XL,Completed,Adyar,Velachery,4.65,26,210.61,1.0,UPI,3.4,4.9,DRV5348,CUS35062,February,Friday,13,Revenue
UBR105994,2025-08-31,15:58:00,Delhi,Uber Moto,Completed,Rohini,Saket,6.04,32,70.49,1.0,Cash,4.2,4.1,DRV1418,CUS10898,August,Sunday,15,Revenue
UBR105995,2025-07-20,20:03:00,Jaipur,Uber Moto,Completed,Malviya Nagar,Malviya Nagar,3.57,21,38.82,1.0,UPI,3.7,4.1,DRV4393,CUS39958,July,Sunday,20,Revenue
UBR105996,2025-08-24,05:52:00,Chennai,Uber Go,Completed,Velachery,T Nagar,10.04,58,185.79,1.0,UPI,4.4,4.1,DRV8351,CUS51432,August,Sunday,5,Revenue
UBR105997,2025-01-15,16:38:00,Lucknow,Uber Go,Completed,Aliganj,Hazratganj,5.43,18,138.73,1.0,Debit Card,4.0,3.8,DRV9304,CUS81105,January,Wednesday,16,Revenue
UBR105998,2025-05-24,18:06:00,Chennai,Uber XL,Completed,Adyar,T Nagar,2.89,14,150.91,1.0,Cash,4.5,4.6,DRV4257,CUS13470,May,Saturday,18,Revenue
UBR105999,2025-03-18,23:06:00,Mumbai,Uber Go,Completed,Bandra,Powai,16.08,84,255.24,1.0,Wallet,3.5,3.6,DRV5893,CUS27952,March,Tuesday,23,Revenue
UBR106000,2025-11-05,19:48:00,Pune,Uber Premier,Completed,Kothrud,Baner,7.62,43,261.06,1.0,UPI,4.2,4.1,DRV5230,CUS55735,November,Wednesday,19,Revenue
UBR106001,2025-09-20,10:24:00,Mumbai,Uber Moto,No Driver Found,Borivali,Dadar,5.14,0,0.0,1.2,UPI,,,DRV1000,CUS68329,September,Saturday,10,No Revenue
UBR106002,2025-07-04,18:14:00,Noida,Uber Moto,Completed,Botanical Garden,Sector 18,10.5,54,135.7,1.2,Debit Card,4.5,4.0,DRV6221,CUS64755,July,Friday,18,Revenue
UBR106003,2025-02-24,19:06:00,Pune,Uber Moto,Cancelled by Customer,Viman Nagar,Viman Nagar,11.22,0,0.0,1.2,UPI,,,DRV1555,CUS38273,February,Monday,19,No Revenue
UBR106004,2025-11-04,18:46:00,Mumbai,Uber Go,Completed,Powai,Powai,10.35,45,291.75,1.5,UPI,3.7,4.6,DRV7396,CUS30577,November,Tuesday,18,Revenue
UBR106005,2025-01-04,19:51:00,Dehradun,Uber Auto,Completed,ISBT,Sahastradhara,1.85,9,65.64,1.0,Debit Card,3.8,4.3,DRV2270,CUS33371,January,Saturday,19,Revenue
UBR106006,2025-10-26,21:03:00,Chennai,Uber Moto,Completed,Guindy,Adyar,14.65,66,155.08,1.0,Wallet,4.4,4.6,DRV3126,CUS27136,October,Sunday,21,Revenue
UBR106007,2025-02-09,07:33:00,Delhi,Uber XL,Completed,Karol Bagh,Saket,11.43,57,771.48,2.0,Debit Card,4.4,4.1,DRV2181,CUS57191,February,Sunday,7,Revenue
UBR106008,2025-08-18,07:53:00,Pune,Uber Moto,Completed,Baner,Baner,23.6,87,305.46,1.2,Cash,3.7,3.6,DRV5724,CUS46639,August,Monday,7,Revenue
UBR106009,2025-10-13,19:44:00,Bengaluru,Uber Go,Completed,HSR Layout,Koramangala,11.18,56,213.87,1.0,UPI,4.5,4.6,DRV8046,CUS47938,October,Monday,19,Revenue
UBR106010,2025-05-18,09:43:00,Lucknow,Uber XL,Completed,Charbagh,Gomti Nagar,8.61,32,318.78,1.0,UPI,3.9,3.9,DRV2614,CUS88323,May,Sunday,9,Revenue
UBR106011,2025-04-13,05:41:00,Noida,Uber Moto,Completed,Botanical Garden,Sector 62,5.92,21,107.03,1.0,Debit Card,4.3,4.6,DRV7265,CUS27841,April,Sunday,5,Revenue
UBR106012,2025-01-07,13:18:00,Dehradun,Uber Auto,Completed,Clock Tower,Sahastradhara,7.73,41,97.48,1.0,Cash,4.6,4.3,DRV8352,CUS59026,January,Tuesday,13,Revenue
UBR106013,2025-06-13,19:46:00,Chennai,Uber Premier,Completed,Anna Nagar,Velachery,4.66,22,159.4,1.0,Wallet,4.5,4.7,DRV8588,CUS13635,June,Friday,19,Revenue
UBR106014,2025-12-31,07:48:00,Chennai,Uber Moto,Completed,Adyar,T Nagar,5.06,28,185.9,2.0,UPI,4.0,4.4,DRV5030,CUS18795,December,Wednesday,7,Revenue
